Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8920,CA-2016-459248,03/15/2015,03/21/2015,First Class,CG-26441,Customer 8920,Consumer,United States,City 8920,Delaware,39176,East,TEC-1121-84,Technology,Accessories,Product 8920,529.7,14,0.0,172.81
8921,CA-2016-119424,06/01/2017,06/07/2017,Second Class,CG-20261,Customer 8921,Corporate,United States,City 8921,Florida,94613,South,TEC-7572-87,Technology,Phones,Product 8921,1571.77,8,0.7,103.61
8922,CA-2017-664555,02/02/2016,02/06/2016,Standard Class,CG-23900,Customer 8922,Corporate,United States,City 8922,Colorado,44452,West,TEC-4625-32,Technology,Phones,Product 8922,2226.24,11,0.2,395.38
8923,CA-2015-627407,01/13/2014,01/15/2014,Same Day,CG-76121,Customer 8923,Corporate,United States,City 8923,Nevada,97689,West,TEC-3168-29,Office Supplies,Art,Product 8923,265.04,12,0.2,10.23
8924,CA-2014-457807,09/09/2015,09/17/2015,Standard Class,CG-52726,Customer 8924,Consumer,United States,City 8924,Georgia,60832,South,TEC-5806-23,Furniture,Chairs,Product 8924,925.63,1,0.0,139.33
8925,CA-2014-895681,06/24/2014,06/30/2014,Standard Class,CG-38001,Customer 8925,Corporate,United States,City 8925,South Carolina,85094,South,TEC-6118-16,Office Supplies,Envelopes,Product 8925,260.68,5,0.0,68.12
8926,CA-2014-762421,01/21/2016,01/23/2016,Same Day,CG-86666,Customer 8926,Home Office,United States,City 8926,Georgia,76565,South,TEC-8035-38,Furniture,Bookcases,Product 8926,437.37,2,0.0,51.07
8927,CA-2016-526414,02/22/2015,02/26/2015,Second Class,CG-70284,Customer 8927,Corporate,United States,City 8927,Rhode Island,67694,East,TEC-6467-96,Office Supplies,Supplies,Product 8927,381.31,9,0.0,126.31
8928,CA-2014-224344,02/13/2014,02/21/2014,Standard Class,CG-18099,Customer 8928,Corporate,United States,City 8928,Alabama,27187,South,TEC-6635-81,Office Supplies,Fasteners,Product 8928,303.64,1,0.2,73.47
8929,CA-2014-547659,02/12/2016,02/18/2016,Same Day,CG-25007,Customer 8929,Corporate,United States,City 8929,Colorado,25292,West,TEC-2191-62,Furniture,Bookcases,Product 8929,517.42,5,0.0,159.58
8930,CA-2016-845619,11/13/2016,11/15/2016,Standard Class,CG-27911,Customer 8930,Consumer,United States,City 8930,Florida,31463,South,TEC-2376-40,Furniture,Furnishings,Product 8930,622.49,7,0.0,104.73
8931,CA-2017-621694,11/01/2014,11/05/2014,Second Class,CG-97222,Customer 8931,Consumer,United States,City 8931,Arizona,34611,West,TEC-5356-65,Office Supplies,Labels,Product 8931,110.69,14,0.0,29.47
8932,CA-2014-542483,05/25/2016,05/31/2016,Standard Class,CG-98099,Customer 8932,Consumer,United States,City 8932,Nevada,27917,West,TEC-9338-77,Office Supplies,Envelopes,Product 8932,419.24,10,0.0,21.81
8933,CA-2015-883321,08/16/2015,08/22/2015,Second Class,CG-77523,Customer 8933,Corporate,United States,City 8933,Minnesota,64104,Central,TEC-3545-29,Office Supplies,Labels,Product 8933,258.58,10,0.0,29.76
8934,CA-2014-888361,12/09/2014,12/11/2014,Standard Class,CG-32276,Customer 8934,Corporate,United States,City 8934,New York,53924,East,TEC-3320-91,Office Supplies,Art,Product 8934,496.42,2,0.5,14.81
8935,CA-2017-525545,01/31/2014,02/02/2014,Standard Class,CG-36104,Customer 8935,Corporate,United States,City 8935,Iowa,28652,Central,TEC-6450-90,Furniture,Bookcases,Product 8935,1275.73,1,0.0,355.58
8936,CA-2014-657397,08/28/2015,09/01/2015,Standard Class,CG-70243,Customer 8936,Consumer,United States,City 8936,North Carolina,44244,South,TEC-8471-26,Furniture,Chairs,Product 8936,235.04,12,0.0,60.97
8937,CA-2017-949560,05/18/2015,05/24/2015,Standard Class,CG-53650,Customer 8937,Home Office,United States,City 8937,Colorado,37112,West,TEC-4373-84,Furniture,Bookcases,Product 8937,1473.07,11,0.5,58.61
8938,CA-2014-473744,12/26/2016,12/30/2016,Standard Class,CG-45093,Customer 8938,Consumer,United States,City 8938,Nevada,57899,West,TEC-9282-33,Technology,Phones,Product 8938,1468.35,6,0.0,262.28
8939,CA-2014-389257,01/09/2017,01/13/2017,Same Day,CG-28372,Customer 8939,Corporate,United States,City 8939,Maine,98390,East,TEC-4669-51,Technology,Copiers,Product 8939,654.88,5,0.0,137.05
8940,CA-2017-761437,07/06/2017,07/14/2017,Standard Class,CG-33452,Customer 8940,Corporate,United States,City 8940,Georgia,26036,South,TEC-8856-83,Technology,Accessories,Product 8940,1319.61,12,0.2,67.54
8941,CA-2014-246341,02/15/2017,02/21/2017,Same Day,CG-48466,Customer 8941,Consumer,United States,City 8941,Vermont,44733,East,TEC-4992-57,Office Supplies,Supplies,Product 8941,7.84,11,0.8,-11.69
8942,CA-2014-481033,05/29/2014,06/04/2014,Standard Class,CG-57223,Customer 8942,Home Office,United States,City 8942,South Carolina,92405,South,TEC-6901-41,Technology,Copiers,Product 8942,2089.55,14,0.0,510.0
8943,CA-2015-445052,11/23/2015,11/27/2015,Second Class,CG-29375,Customer 8943,Home Office,United States,City 8943,Illinois,15213,Central,TEC-9970-79,Furniture,Chairs,Product 8943,1128.8,12,0.0,75.9
8944,CA-2017-222087,07/24/2014,07/30/2014,Standard Class,CG-74503,Customer 8944,Corporate,United States,City 8944,Missouri,97137,Central,TEC-1765-64,Furniture,Bookcases,Product 8944,914.64,14,0.2,306.15
8945,CA-2015-603549,10/18/2017,10/26/2017,First Class,CG-63292,Customer 8945,Consumer,United States,City 8945,Oregon,73700,West,TEC-7944-87,Office Supplies,Paper,Product 8945,266.35,12,0.8,-8.58
8946,CA-2014-516491,12/23/2016,12/31/2016,First Class,CG-61290,Customer 8946,Corporate,United States,City 8946,Kansas,67024,Central,TEC-6861-85,Office Supplies,Labels,Product 8946,430.0,12,0.0,128.34
8947,CA-2016-840228,11/26/2016,11/30/2016,Standard Class,CG-79085,Customer 8947,Home Office,United States,City 8947,Washington,79122,West,TEC-9131-78,Office Supplies,Appliances,Product 8947,145.14,1,0.0,46.59
8948,CA-2015-355617,11/03/2017,11/05/2017,Standard Class,CG-96020,Customer 8948,Home Office,United States,City 8948,Florida,77217,South,TEC-4774-93,Technology,Phones,Product 8948,1370.79,2,0.0,138.98
8949,CA-2014-308208,04/23/2017,04/29/2017,Same Day,CG-15675,Customer 8949,Home Office,United States,City 8949,New York,93756,East,TEC-4971-67,Office Supplies,Labels,Product 8949,145.3,13,0.4,33.66
8950,CA-2014-321739,12/27/2017,12/29/2017,Second Class,CG-89690,Customer 8950,Consumer,United States,City 8950,Wisconsin,58960,Central,TEC-3422-25,Office Supplies,Art,Product 8950,155.34,7,0.0,42.11
8951,CA-2014-808010,11/02/2017,11/10/2017,Same Day,CG-23830,Customer 8951,Consumer,United States,City 8951,Nevada,85540,West,TEC-6616-95,Furniture,Tables,Product 8951,998.28,10,0.0,327.67
8952,CA-2016-351717,12/04/2016,12/08/2016,First Class,CG-18803,Customer 8952,Home Office,United States,City 8952,Delaware,24752,East,TEC-3855-94,Furniture,Furnishings,Product 8952,370.47,8,0.0,116.03
8953,CA-2017-892402,08/06/2014,08/10/2014,Second Class,CG-83764,Customer 8953,Consumer,United States,City 8953,New Jersey,82256,East,TEC-5725-21,Office Supplies,Paper,Product 8953,312.06,5,0.32,7.27
8954,CA-2017-342434,10/16/2015,10/22/2015,First Class,CG-87083,Customer 8954,Consumer,United States,City 8954,Rhode Island,45276,East,TEC-1219-12,Technology,Phones,Product 8954,1012.18,14,0.4,188.66
8955,CA-2016-933438,01/28/2015,02/03/2015,Standard Class,CG-93877,Customer 8955,Home Office,United States,City 8955,Missouri,38170,Central,TEC-4409-15,Technology,Accessories,Product 8955,2441.19,3,0.8,51.18
8956,CA-2014-899924,02/03/2015,02/07/2015,First Class,CG-12637,Customer 8956,Home Office,United States,City 8956,Michigan,70174,Central,TEC-8529-49,Furniture,Furnishings,Product 8956,653.13,12,0.2,168.85
8957,CA-2015-177490,12/13/2015,12/17/2015,Standard Class,CG-33750,Customer 8957,Home Office,United States,City 8957,Illinois,76529,Central,TEC-2081-99,Furniture,Tables,Product 8957,1434.71,3,0.0,154.94
8958,CA-2014-726819,08/26/2015,09/01/2015,Same Day,CG-79270,Customer 8958,Home Office,United States,City 8958,Rhode Island,82688,East,TEC-5410-15,Technology,Accessories,Product 8958,1787.31,9,0.0,307.44
8959,CA-2015-859479,07/11/2016,07/15/2016,Second Class,CG-97490,Customer 8959,Home Office,United States,City 8959,Utah,97486,West,TEC-2671-79,Technology,Accessories,Product 8959,1131.6,2,0.2,162.97
8960,CA-2016-893336,08/31/2016,09/06/2016,Second Class,CG-89734,Customer 8960,Home Office,United States,City 8960,Idaho,28744,West,TEC-2604-46,Office Supplies,Envelopes,Product 8960,393.78,11,0.0,115.4
8961,CA-2015-802875,01/07/2016,01/15/2016,Standard Class,CG-70790,Customer 8961,Consumer,United States,City 8961,Colorado,45327,West,TEC-7184-16,Technology,Accessories,Product 8961,1478.74,9,0.2,217.72
8962,CA-2014-257837,04/22/2017,04/30/2017,Standard Class,CG-63332,Customer 8962,Corporate,United States,City 8962,Massachusetts,92273,East,TEC-2921-55,Technology,Accessories,Product 8962,2180.5,11,0.32,170.69
8963,CA-2015-569396,06/23/2014,06/27/2014,Same Day,CG-74165,Customer 8963,Corporate,United States,City 8963,New Jersey,53889,East,TEC-7910-83,Technology,Copiers,Product 8963,1291.07,11,0.6,-23.0
8964,CA-2017-406079,03/01/2015,03/07/2015,Standard Class,CG-68979,Customer 8964,Corporate,United States,City 8964,Washington,73125,West,TEC-5329-70,Office Supplies,Supplies,Product 8964,234.82,9,0.0,61.94
8965,CA-2014-706662,10/11/2015,10/17/2015,Standard Class,CG-50014,Customer 8965,Home Office,United States,City 8965,New Jersey,40339,East,TEC-6121-49,Furniture,Tables,Product 8965,108.2,8,0.0,42.43
8966,CA-2014-124053,07/28/2014,08/01/2014,Standard Class,CG-15071,Customer 8966,Consumer,United States,City 8966,New York,67462,East,TEC-3682-71,Furniture,Chairs,Product 8966,526.15,1,0.0,32.71
8967,CA-2014-114489,08/31/2017,09/04/2017,Second Class,CG-55839,Customer 8967,Home Office,United States,City 8967,Iowa,92844,Central,TEC-7455-71,Furniture,Chairs,Product 8967,997.3,11,0.0,140.8
8968,CA-2014-439607,05/08/2016,05/12/2016,Standard Class,CG-89157,Customer 8968,Consumer,United States,City 8968,North Carolina,11720,South,TEC-1498-88,Furniture,Storage,Product 8968,590.32,12,0.32,84.36
8969,CA-2016-797935,06/03/2014,06/11/2014,Second Class,CG-31891,Customer 8969,Corporate,United States,City 8969,New York,46266,East,TEC-7600-63,Furniture,Storage,Product 8969,1255.75,4,0.0,365.24
8970,CA-2017-736531,06/30/2017,07/06/2017,Second Class,CG-10358,Customer 8970,Consumer,United States,City 8970,Louisiana,17303,South,TEC-9846-33,Furniture,Bookcases,Product 8970,1483.99,14,0.0,142.49
8971,CA-2017-530633,09/19/2014,09/27/2014,Standard Class,CG-75479,Customer 8971,Consumer,United States,City 8971,Idaho,59032,West,TEC-6049-11,Office Supplies,Paper,Product 8971,167.38,6,0.2,63.16
8972,CA-2014-367905,09/17/2016,09/23/2016,First Class,CG-81083,Customer 8972,Home Office,United States,City 8972,Tennessee,88526,South,TEC-7807-85,Technology,Phones,Product 8972,300.25,7,0.0,78.4
8973,CA-2016-895217,03/26/2014,04/03/2014,Standard Class,CG-50640,Customer 8973,Home Office,United States,City 8973,Colorado,44571,West,TEC-8700-61,Furniture,Chairs,Product 8973,1218.38,10,0.32,276.05
8974,CA-2015-950891,12/26/2015,01/01/2016,Second Class,CG-77873,Customer 8974,Consumer,United States,City 8974,Massachusetts,68940,East,TEC-6831-66,Office Supplies,Paper,Product 8974,453.07,10,0.6,-65.44
8975,CA-2015-536687,06/19/2014,06/23/2014,Second Class,CG-83934,Customer 8975,Corporate,United States,City 8975,Colorado,73574,West,TEC-8934-23,Technology,Phones,Product 8975,612.97,4,0.0,182.17
8976,CA-2017-232300,01/07/2014,01/13/2014,Standard Class,CG-12632,Customer 8976,Consumer,United States,City 8976,California,42788,West,TEC-3525-18,Office Supplies,Labels,Product 8976,461.78,4,0.0,88.72
8977,CA-2016-827006,05/01/2014,05/09/2014,Second Class,CG-40221,Customer 8977,Home Office,United States,City 8977,Utah,89676,West,TEC-4932-52,Office Supplies,Paper,Product 8977,269.53,1,0.4,25.25
8978,CA-2017-927317,06/30/2015,07/06/2015,Standard Class,CG-55338,Customer 8978,Consumer,United States,City 8978,New Jersey,63173,East,TEC-1018-85,Office Supplies,Art,Product 8978,108.17,9,0.0,11.71
8979,CA-2015-666085,08/27/2014,09/04/2014,Standard Class,CG-24243,Customer 8979,Consumer,United States,City 8979,Iowa,70212,Central,TEC-7929-27,Furniture,Storage,Product 8979,753.27,12,0.4,110.7
8980,CA-2016-592473,03/21/2016,03/29/2016,Standard Class,CG-74198,Customer 8980,Consumer,United States,City 8980,North Carolina,38128,South,TEC-8218-11,Technology,Accessories,Product 8980,1727.68,7,0.0,538.44
8981,CA-2017-623248,02/15/2016,02/21/2016,Standard Class,CG-16328,Customer 8981,Home Office,United States,City 8981,Connecticut,17263,East,TEC-4965-83,Office Supplies,Binders,Product 8981,357.19,1,0.2,78.65
8982,CA-2017-343870,12/29/2015,01/02/2016,First Class,CG-41735,Customer 8982,Corporate,United States,City 8982,Connecticut,35292,East,TEC-7718-58,Furniture,Storage,Product 8982,36.82,5,0.32,2.78
8983,CA-2017-291967,10/05/2017,10/11/2017,Standard Class,CG-52647,Customer 8983,Corporate,United States,City 8983,Louisiana,56208,South,TEC-4914-97,Office Supplies,Envelopes,Product 8983,473.45,11,0.32,15.54
8984,CA-2016-611737,10/10/2017,10/16/2017,Standard Class,CG-52791,Customer 8984,Home Office,United States,City 8984,Delaware,94209,East,TEC-9863-75,Office Supplies,Labels,Product 8984,282.06,2,0.0,64.85
8985,CA-2014-643520,04/19/2016,04/25/2016,Standard Class,CG-13791,Customer 8985,Consumer,United States,City 8985,Wisconsin,86614,Central,TEC-6001-99,Office Supplies,Labels,Product 8985,33.32,4,0.0,-3.68
8986,CA-2015-911900,10/14/2016,10/22/2016,First Class,CG-96679,Customer 8986,Consumer,United States,City 8986,Virginia,75970,South,TEC-2163-10,Furniture,Chairs,Product 8986,401.64,2,0.0,81.57
8987,CA-2016-829675,07/14/2015,07/16/2015,First Class,CG-90414,Customer 8987,Home Office,United States,City 8987,Delaware,29428,East,TEC-3201-75,Technology,Accessories,Product 8987,1232.76,8,0.0,216.33
8988,CA-2017-508226,09/27/2017,10/05/2017,Standard Class,CG-81031,Customer 8988,Consumer,United States,City 8988,Illinois,59974,Central,TEC-7394-49,Technology,Machines,Product 8988,1916.13,2,0.32,-132.49
8989,CA-2016-718333,03/01/2017,03/05/2017,Standard Class,CG-86240,Customer 8989,Corporate,United States,City 8989,Washington,36890,West,TEC-3670-81,Furniture,Storage,Product 8989,887.23,13,0.7,-118.58
8990,CA-2014-440570,06/21/2017,06/27/2017,Standard Class,CG-18138,Customer 8990,Consumer,United States,City 8990,North Carolina,34183,South,TEC-3261-61,Office Supplies,Fasteners,Product 8990,316.69,4,0.5,-37.84
8991,CA-2016-929526,05/06/2016,05/10/2016,Standard Class,CG-84478,Customer 8991,Home Office,United States,City 8991,Montana,85099,West,TEC-9108-24,Furniture,Tables,Product 8991,368.63,5,0.32,21.94
8992,CA-2015-316727,02/13/2014,02/17/2014,First Class,CG-87888,Customer 8992,Consumer,United States,City 8992,Michigan,86620,Central,TEC-6926-26,Furniture,Storage,Product 8992,1246.5,9,0.7,-220.9
8993,CA-2014-294869,05/06/2017,05/08/2017,Standard Class,CG-90951,Customer 8993,Home Office,United States,City 8993,Utah,62171,West,TEC-9881-10,Office Supplies,Supplies,Product 8993,235.39,10,0.0,44.43
8994,CA-2015-958818,07/16/2017,07/22/2017,Standard Class,CG-32649,Customer 8994,Consumer,United States,City 8994,Ohio,12740,Central,TEC-3677-96,Office Supplies,Paper,Product 8994,314.74,13,0.0,46.09
8995,CA-2015-870802,01/13/2014,01/17/2014,Standard Class,CG-68491,Customer 8995,Consumer,United States,City 8995,Florida,67684,South,TEC-9227-92,Office Supplies,Art,Product 8995,348.58,10,0.0,97.15
8996,CA-2014-438441,05/22/2015,05/26/2015,Standard Class,CG-34401,Customer 8996,Consumer,United States,City 8996,Vermont,90793,East,TEC-3122-29,Furniture,Storage,Product 8996,290.55,2,0.8,-34.1
8997,CA-2015-807239,06/25/2017,07/03/2017,Second Class,CG-31770,Customer 8997,Consumer,United States,City 8997,Kansas,45427,Central,TEC-6268-35,Office Supplies,Supplies,Product 8997,102.34,6,0.0,-1.54
8998,CA-2017-456419,11/12/2017,11/16/2017,First Class,CG-80026,Customer 8998,Consumer,United States,City 8998,Maine,42333,East,TEC-4770-24,Office Supplies,Binders,Product 8998,64.23,5,0.0,2.7
8999,CA-2015-475985,10/25/2016,10/29/2016,First Class,CG-38406,Customer 8999,Consumer,United States,City 8999,Missouri,75817,Central,TEC-8984-93,Office Supplies,Fasteners,Product 8999,293.62,1,0.2,43.05
9000,CA-2014-278513,04/03/2014,04/07/2014,Standard Class,CG-34445,Customer 9000,Home Office,United States,City 9000,New York,97825,East,TEC-8873-16,Technology,Accessories,Product 9000,1577.67,8,0.0,262.45
9001,CA-2015-490307,02/04/2015,02/10/2015,Standard Class,CG-44462,Customer 9001,Corporate,United States,City 9001,Wisconsin,33658,Central,TEC-6148-80,Technology,Copiers,Product 9001,1650.51,7,0.6,-73.8
9002,CA-2016-140951,07/27/2014,08/02/2014,Standard Class,CG-25342,Customer 9002,Consumer,United States,City 9002,Montana,90261,West,TEC-8113-77,Furniture,Bookcases,Product 9002,208.6,8,0.0,10.54
9003,CA-2014-977074,04/15/2016,04/19/2016,First Class,CG-12998,Customer 9003,Home Office,United States,City 9003,Maryland,57820,East,TEC-2884-15,Technology,Phones,Product 9003,1788.22,11,0.4,-184.63
9004,CA-2014-977037,06/18/2014,06/22/2014,Standard Class,CG-85922,Customer 9004,Consumer,United States,City 9004,California,25448,West,TEC-4493-27,Office Supplies,Art,Product 9004,64.02,8,0.0,12.15
9005,CA-2014-385862,09/15/2017,09/17/2017,Standard Class,CG-96803,Customer 9005,Consumer,United States,City 9005,Wisconsin,31968,Central,TEC-3918-27,Office Supplies,Appliances,Product 9005,450.73,4,0.0,142.91
9006,CA-2017-911331,01/08/2016,01/16/2016,Standard Class,CG-81416,Customer 9006,Home Office,United States,City 9006,Oregon,55877,West,TEC-8672-46,Technology,Phones,Product 9006,2434.15,9,0.32,-183.2
9007,CA-2015-431459,08/10/2017,08/18/2017,First Class,CG-54209,Customer 9007,Consumer,United States,City 9007,Colorado,15433,West,TEC-8734-21,Technology,Accessories,Product 9007,1180.01,7,0.0,296.33
9008,CA-2016-526028,04/13/2016,04/17/2016,Standard Class,CG-19383,Customer 9008,Corporate,United States,City 9008,California,75285,West,TEC-1555-20,Office Supplies,Fasteners,Product 9008,255.67,12,0.32,24.22
9009,CA-2016-789411,02/23/2017,02/27/2017,First Class,CG-41338,Customer 9009,Home Office,United States,City 9009,Texas,55328,Central,TEC-2963-59,Office Supplies,Supplies,Product 9009,418.52,4,0.0,76.18
9010,CA-2015-752255,08/25/2015,08/29/2015,Standard Class,CG-33973,Customer 9010,Home Office,United States,City 9010,Pennsylvania,49382,East,TEC-3725-41,Technology,Phones,Product 9010,1592.34,4,0.0,454.68
9011,CA-2014-902798,05/20/2016,05/26/2016,Standard Class,CG-31186,Customer 9011,Consumer,United States,City 9011,Delaware,11789,East,TEC-2058-28,Furniture,Tables,Product 9011,1404.56,4,0.0,178.13
9012,CA-2015-439361,02/10/2017,02/18/2017,Standard Class,CG-26854,Customer 9012,Consumer,United States,City 9012,Wisconsin,92444,Central,TEC-8813-42,Furniture,Furnishings,Product 9012,300.24,11,0.0,33.6
9013,CA-2017-622304,11/07/2014,11/11/2014,Second Class,CG-75535,Customer 9013,Home Office,United States,City 9013,New Jersey,50347,East,TEC-4507-38,Office Supplies,Binders,Product 9013,361.44,2,0.0,92.64
9014,CA-2014-401537,08/16/2016,08/22/2016,Second Class,CG-66636,Customer 9014,Consumer,United States,City 9014,Georgia,80951,South,TEC-3476-89,Office Supplies,Binders,Product 9014,375.39,9,0.32,22.62
9015,CA-2015-688674,04/18/2014,04/24/2014,First Class,CG-76702,Customer 9015,Consumer,United States,City 9015,Utah,32650,West,TEC-5258-13,Furniture,Storage,Product 9015,683.32,9,0.0,189.71
9016,CA-2014-865616,03/21/2015,03/23/2015,Same Day,CG-57699,Customer 9016,Consumer,United States,City 9016,New Jersey,79218,East,TEC-2539-61,Technology,Copiers,Product 9016,2358.97,7,0.0,677.4
9017,CA-2015-835182,11/06/2017,11/12/2017,Second Class,CG-11211,Customer 9017,Consumer,United States,City 9017,New Mexico,62319,West,TEC-9238-97,Furniture,Storage,Product 9017,1304.75,13,0.0,413.75
9018,CA-2015-829841,08/07/2015,08/13/2015,Standard Class,CG-18639,Customer 9018,Corporate,United States,City 9018,Louisiana,29130,South,TEC-8926-53,Office Supplies,Appliances,Product 9018,45.08,12,0.2,1.56
9019,CA-2014-990948,04/10/2015,04/14/2015,Second Class,CG-22936,Customer 9019,Corporate,United States,City 9019,Rhode Island,48563,East,TEC-1243-86,Technology,Machines,Product 9019,529.44,7,0.32,-20.77
9020,CA-2015-396438,10/22/2016,10/26/2016,Second Class,CG-23603,Customer 9020,Home Office,United States,City 9020,Georgia,49838,South,TEC-1881-78,Furniture,Furnishings,Product 9020,1301.49,3,0.5,-56.21
9021,CA-2014-889697,12/13/2016,12/15/2016,Standard Class,CG-66793,Customer 9021,Consumer,United States,City 9021,North Carolina,22386,South,TEC-6190-37,Office Supplies,Supplies,Product 9021,434.62,12,0.2,55.8
9022,CA-2016-278386,06/07/2014,06/09/2014,Standard Class,CG-26188,Customer 9022,Consumer,United States,City 9022,Minnesota,78917,Central,TEC-6285-98,Office Supplies,Paper,Product 9022,451.16,11,0.32,22.45
9023,CA-2014-371716,07/16/2017,07/24/2017,Standard Class,CG-32846,Customer 9023,Home Office,United States,City 9023,Indiana,34255,Central,TEC-9950-28,Office Supplies,Art,Product 9023,49.33,8,0.2,-5.76
9024,CA-2014-569830,09/01/2017,09/05/2017,First Class,CG-63694,Customer 9024,Consumer,United States,City 9024,North Carolina,22254,South,TEC-6416-61,Office Supplies,Labels,Product 9024,304.66,7,0.0,37.78
9025,CA-2016-430797,03/15/2014,03/19/2014,Standard Class,CG-88432,Customer 9025,Corporate,United States,City 9025,Maryland,68571,East,TEC-9669-17,Furniture,Tables,Product 9025,472.45,7,0.0,13.5
9026,CA-2015-958206,02/23/2014,02/27/2014,First Class,CG-75574,Customer 9026,Consumer,United States,City 9026,Alabama,58898,South,TEC-1550-50,Office Supplies,Appliances,Product 9026,56.79,14,0.6,-15.86
9027,CA-2016-623542,12/30/2017,01/03/2018,First Class,CG-68040,Customer 9027,Home Office,United States,City 9027,North Carolina,17232,South,TEC-8103-31,Office Supplies,Labels,Product 9027,225.57,11,0.0,35.12
9028,CA-2017-574821,05/09/2016,05/17/2016,Standard Class,CG-79327,Customer 9028,Consumer,United States,City 9028,Iowa,34014,Central,TEC-4377-11,Furniture,Bookcases,Product 9028,229.44,7,0.0,47.59
9029,CA-2014-362401,08/10/2014,08/14/2014,Standard Class,CG-78199,Customer 9029,Consumer,United States,City 9029,Michigan,93968,Central,TEC-3231-93,Technology,Machines,Product 9029,2051.7,14,0.0,268.53
9030,CA-2017-855736,09/15/2016,09/23/2016,First Class,CG-70574,Customer 9030,Consumer,United States,City 9030,Texas,28767,Central,TEC-9223-87,Office Supplies,Paper,Product 9030,374.68,9,0.0,31.75
9031,CA-2017-252158,07/28/2015,08/05/2015,First Class,CG-68676,Customer 9031,Consumer,United States,City 9031,New York,92814,East,TEC-5290-48,Furniture,Chairs,Product 9031,565.69,10,0.4,-36.21
9032,CA-2017-532635,09/09/2015,09/13/2015,Standard Class,CG-63894,Customer 9032,Home Office,United States,City 9032,Louisiana,71801,South,TEC-6094-39,Office Supplies,Art,Product 9032,374.34,14,0.0,70.11
9033,CA-2016-787001,04/16/2015,04/20/2015,Standard Class,CG-29852,Customer 9033,Corporate,United States,City 9033,Maine,21009,East,TEC-8494-56,Technology,Copiers,Product 9033,1287.39,13,0.7,-56.34
9034,CA-2014-818807,09/26/2014,10/02/2014,Standard Class,CG-70136,Customer 9034,Home Office,United States,City 9034,Alabama,29274,South,TEC-2492-64,Technology,Machines,Product 9034,406.97,6,0.2,110.27
9035,CA-2015-670670,03/01/2014,03/09/2014,Standard Class,CG-91598,Customer 9035,Corporate,United States,City 9035,Vermont,51647,East,TEC-1646-98,Office Supplies,Fasteners,Product 9035,486.0,1,0.0,73.86
9036,CA-2017-872748,08/17/2016,08/25/2016,Second Class,CG-31658,Customer 9036,Corporate,United States,City 9036,California,48996,West,TEC-8813-85,Technology,Accessories,Product 9036,580.18,8,0.6,-5.35
9037,CA-2015-962445,06/05/2015,06/11/2015,Standard Class,CG-95075,Customer 9037,Consumer,United States,City 9037,New York,61154,East,TEC-4380-73,Technology,Machines,Product 9037,2185.08,5,0.32,454.46
9038,CA-2017-599689,05/18/2016,05/20/2016,First Class,CG-79463,Customer 9038,Home Office,United States,City 9038,New Jersey,55486,East,TEC-2693-50,Technology,Phones,Product 9038,1294.27,12,0.0,85.79
9039,CA-2017-117897,05/24/2016,05/26/2016,Standard Class,CG-88181,Customer 9039,Corporate,United States,City 9039,Montana,28504,West,TEC-5797-45,Office Supplies,Supplies,Product 9039,302.12,11,0.4,-29.67
9040,CA-2016-948354,11/08/2017,11/10/2017,Second Class,CG-30852,Customer 9040,Home Office,United States,City 9040,Washington,52571,West,TEC-4492-91,Furniture,Furnishings,Product 9040,216.36,9,0.0,39.97
9041,CA-2014-470867,10/31/2014,11/06/2014,Standard Class,CG-96167,Customer 9041,Corporate,United States,City 9041,Connecticut,45471,East,TEC-3085-99,Office Supplies,Supplies,Product 9041,462.88,5,0.0,138.03
9042,CA-2016-889240,10/07/2016,10/13/2016,Standard Class,CG-32675,Customer 9042,Corporate,United States,City 9042,Wisconsin,71220,Central,TEC-2968-15,Technology,Copiers,Product 9042,1789.5,1,0.0,220.43
9043,CA-2015-763178,12/13/2015,12/21/2015,First Class,CG-60429,Customer 9043,Home Office,United States,City 9043,Arizona,86392,West,TEC-7766-77,Office Supplies,Envelopes,Product 9043,432.61,3,0.0,96.97
9044,CA-2017-700742,12/16/2014,12/22/2014,Second Class,CG-40003,Customer 9044,Corporate,United States,City 9044,Alabama,54461,South,TEC-9253-92,Office Supplies,Appliances,Product 9044,178.8,6,0.4,14.18
9045,CA-2016-130713,01/08/2016,01/16/2016,Standard Class,CG-16215,Customer 9045,Home Office,United States,City 9045,Nevada,73507,West,TEC-5409-46,Office Supplies,Envelopes,Product 9045,420.88,12,0.2,80.66
9046,CA-2015-830023,03/27/2014,03/29/2014,Standard Class,CG-25284,Customer 9046,Home Office,United States,City 9046,Utah,87150,West,TEC-1279-49,Office Supplies,Binders,Product 9046,162.61,8,0.2,31.88
9047,CA-2015-173410,09/20/2015,09/26/2015,Standard Class,CG-50079,Customer 9047,Consumer,United States,City 9047,Colorado,24885,West,TEC-6158-84,Office Supplies,Labels,Product 9047,98.45,13,0.2,2.15
9048,CA-2017-607907,11/17/2016,11/23/2016,Standard Class,CG-65715,Customer 9048,Corporate,United States,City 9048,Oregon,53094,West,TEC-5389-26,Furniture,Chairs,Product 9048,409.94,11,0.2,32.54
